0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160
29629508@N05,alexandre,15,22,0.6818181818181818,iii,15.0,25.0,0.6,pari,30.0,49.0,0.6122448979591837,pont,15.0,21.0,0.7142857142857143,pontalexandreiii,15.0,14.0,1.0714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29804257@N03,3,1,59,0.01694915254237288,armpit,1.0,2.0,0.5,brasil,1.0,5.0,0.2,brazilcorcovado,15.0,1.0,15.0,bridge,1.0,34.0,0.029411764705882356,christ,4.0,23.0,0.17391304347826084,christtheredeemer,15.0,13.0,1.1538461538461535,cidadedoriodejaneiro,1.0,1.0,1.0,cidadesbrasileira,1.0,1.0,1.0,cloud,2.0,22.0,0.09090909090909093,cloudy,2.0,4.0,0.5,corcovado,20.0,7.0,2.8571428571428568,enlightened,1.0,2.0,0.5,fiery,1.0,1.0,1.0,forest,3.0,7.0,0.42857142857142855,glade,1.0,1.0,1.0,minute,1.0,8.0,0.125,niterói,1.0,1.0,1.0,rail,1.0,7.0,0.14285714285714285,redeemer,3.0,16.0,0.1875,redeemer',1.0,2.0,0.5,rio,1.0,19.0,0.05263157894736842,riodejaneiro,15.0,15.0,1.0,sky,1.0,28.0,0.03571428571428571,station,1.0,22.0,0.045454545454545456,sun,1.0,26.0,0.038461538461538464,tijuca,2.0,2.0,1.0,top,1.0,53.0,0.018867924528301886,touristspot,15.0,1.0,15.0,train,1.0,15.0,0.06666666666666668,view,3.0,117.0,0.02564102564102564,weather,2.0,14.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30515687@N05,10,1,37,0.027027027027027032,10.315,1.0,1.0,1.0,10.5118,1.0,1.0,1.0,10.748,2.0,1.0,2.0,10.8268,1.0,1.0,1.0,11.811,1.0,1.0,1.0,12,1.0,27.0,0.037037037037037035,12.7953,1.0,1.0,1.0,1220,14.0,3.0,4.666666666666667,1270,14.0,1.0,14.0,13.8583,2.0,1.0,2.0,14,1.0,28.0,0.03571428571428571,14.0157,1.0,1.0,1.0,14.0551,1.0,1.0,1.0,14.1732,1.0,1.0,1.0,1553090.01254,1.0,1.0,1.0,1553090.01261,1.0,1.0,1.0,1553090.01262,1.0,1.0,1.0,1553090.01263,1.0,1.0,1.0,1553090.01264,1.0,1.0,1.0,1553090.01266,1.0,1.0,1.0,1553090.01267,1.0,1.0,1.0,1553090.01268,1.0,1.0,1.0,1553090.01269,1.0,1.0,1.0,1553090.01270,1.0,1.0,1.0,1553090.01427,1.0,1.0,1.0,1553090.01512,1.0,1.0,1.0,1553090.01515,1.0,1.0,1.0,1553090.01516,1.0,1.0,1.0,1553090.01517,1.0,1.0,1.0,16,1.0,21.0,0.047619047619047616,17.4803,1.0,1.0,1.0,17.5591,1.0,1.0,1.0,17.7953,1.0,1.0,1.0,17.8346,1.0,1.0,1.0,18.5,1.0,1.0,1.0,1841,4.0,4.0,1.0,1858,4.0,3.0,1.3333333333333333,1862,4.0,4.0,1.0,1865,10.0,4.0,2.5
30616141@N04,02,1,10,0.1,1,2.0,53.0,0.03773584905660377,1830,1.0,4.0,0.25,2,2.0,66.0,0.030303030303030307,233,1.0,2.0,0.5,3,2.0,59.0,0.03389830508474576,300,1.0,6.0,0.16666666666666666,abducted,1.0,2.0,0.5,akhenaten,9.0,4.0,2.25,altar,5.0,19.0,0.2631578947368421,alte,31.0,23.0,1.3478260869565215,altes_museum_dome,1.0,1.0,1.0,altes_museum_front_berlin,1.0,1.0,1.0,amazing,1.0,10.0,0.1,ancient,4.0,37.0,0.10810810810810813,ancientegypt,13.0,2.0,6.5,ancientworld,17.0,1.0,17.0,archaeology,25.0,10.0,2.5,architecture,1.0,70.0,0.014285714285714284,artefact,11.0,2.0,5.5,arthistorian,1.0,1.0,1.0,attempt,1.0,5.0,0.2,bc,1.0,8.0,0.125,berlin,40.0,65.0,0.6153846153846154,betende,1.0,2.0,0.5,blog,12.0,4.0,3.0,bolt,2.0,1.0,2.0,boy,1.0,6.0,0.16666666666666666,bring,1.0,7.0,0.14285714285714285,bronze,1.0,13.0,0.07692307692307693,bullet,1.0,3.0,0.3333333333333333,bust,5.0,7.0,0.7142857142857143,cc,1.0,3.0,0.3333333333333333,collage,1.0,1.0,1.0,collection,1.0,20.0,0.05,conference,6.0,3.0,2.0,cool,1.0,11.0,0.09090909090909093,created,1.0,13.0,0.07692307692307693,crown,2.0,9.0,0.2222222222222222,culture,4.0,12.0,0.3333333333333333
30863942@N00,adventure,15,3,5.0,aqueduct,1.0,1.0,1.0,arch,1.0,24.0,0.04166666666666666,arrival,1.0,4.0,0.25,aztec,17.0,18.0,0.9444444444444444,bluediamond,1.0,1.0,1.0,city,2.0,67.0,0.02985074626865672,culture,3.0,12.0,0.25,df,15.0,4.0,3.75,diamond,1.0,3.0,0.3333333333333333,early,1.0,23.0,0.043478260869565216,engagement,1.0,1.0,1.0,gracious,1.0,1.0,1.0,head,2.0,29.0,0.06896551724137931,jax,6.0,1.0,6.0,lift,1.0,2.0,0.5,mayor,10.0,6.0,1.6666666666666667,mexico,15.0,31.0,0.4838709677419355,mexicocity,14.0,4.0,3.5,outdoor,3.0,4.0,0.75,play,1.0,8.0,0.125,pyramid,5.0,16.0,0.3125,pyramidofthesun,1.0,3.0,0.3333333333333333,quetzalcoatl,2.0,2.0,1.0,ring,1.0,4.0,0.25,ruin,15.0,48.0,0.3125,sculpture,1.0,68.0,0.014705882352941175,skull,1.0,6.0,0.16666666666666666,snake,3.0,6.0,0.5,temple,12.0,47.0,0.2553191489361702,templo,10.0,5.0,2.0,templomayor,10.0,4.0,2.5,teotihuacan,10.0,5.0,2.0,tourist,1.0,32.0,0.03125,travel,15.0,35.0,0.42857142857142855,view,2.0,117.0,0.017094017094017096,wall,4.0,45.0,0.08888888888888889,winter,12.0,17.0,0.7058823529411765,zocalo,10.0,1.0,10.0,,,,
30983292@N00,brazil,15,17,0.8823529411764706,christ,15.0,23.0,0.6521739130434783,de,15.0,134.0,0.11194029850746268,janeiro,15.0,12.0,1.25,redeemer,15.0,16.0,0.9375,rio,15.0,19.0,0.7894736842105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31018257@N00,15,1,23,0.043478260869565216,30,1.0,20.0,0.05,300,1.0,6.0,0.16666666666666666,abraco,2.0,1.0,2.0,abraço,1.0,1.0,1.0,ago,1.0,8.0,0.125,ai,2.0,1.0,2.0,ainda,3.0,2.0,1.5,ajuste,1.0,1.0,1.0,alguem,1.0,1.0,1.0,alguma,1.0,2.0,0.5,americalatina,15.0,1.0,15.0,amigavel,1.0,1.0,1.0,amigo,1.0,2.0,0.5,ao,1.0,5.0,0.2,aquele,1.0,1.0,1.0,aqui,3.0,1.0,3.0,argentina,17.0,19.0,0.8947368421052632,assim,2.0,1.0,2.0,atrapalham,1.0,1.0,1.0,atrá,1.0,3.0,0.3333333333333333,auto,1.0,2.0,0.5,avenida,3.0,1.0,3.0,avenidademayo,15.0,2.0,7.5,banco,2.0,3.0,0.6666666666666666,bem,3.0,2.0,1.5,blue,2.0,28.0,0.07142857142857142,bluesky,1.0,4.0,0.25,boa,4.0,1.0,4.0,bom,3.0,1.0,3.0,brincadeira,1.0,1.0,1.0,buenosaire,15.0,16.0,0.9375,building,5.0,73.0,0.0684931506849315,cable,3.0,5.0,0.6,cadana,1.0,1.0,1.0,cai,1.0,1.0,1.0,caiu,1.0,1.0,1.0,camera,1.0,26.0,0.038461538461538464,canada,17.0,16.0,1.0625,canadá,1.0,2.0,0.5
31019352@N00,3,1,59,0.01694915254237288,amien,45.0,20.0,2.25,amp,2.0,29.0,0.06896551724137931,apostle,4.0,5.0,0.8,april,2.0,12.0,0.16666666666666666,architecture,15.0,70.0,0.21428571428571427,architecturelibrary,15.0,1.0,15.0,aug,2.0,1.0,2.0,august,6.0,13.0,0.4615384615384616,base,2.0,20.0,0.1,blessed,3.0,3.0,1.0,buttress,3.0,4.0,0.75,cathedral,45.0,85.0,0.5294117647058824,choir,3.0,8.0,0.375,dame,45.0,10.0,4.5,det,1.0,1.0,1.0,detail,2.0,47.0,0.0425531914893617,door,11.0,32.0,0.34375,facade,2.0,22.0,0.09090909090909093,flying,3.0,6.0,0.5,france,45.0,60.0,0.75,god,3.0,16.0,0.1875,int,1.0,2.0,0.5,interior,3.0,26.0,0.1153846153846154,jul,1.0,1.0,1.0,july,3.0,11.0,0.2727272727272727,jun,2.0,2.0,1.0,june,6.0,14.0,0.42857142857142855,lantern,15.0,3.0,5.0,library,15.0,15.0,1.0,lower,3.0,12.0,0.25,march,2.0,17.0,0.1176470588235294,mary,9.0,13.0,0.6923076923076923,mother,3.0,8.0,0.375,ndlanternslide,15.0,1.0,15.0,north,5.0,64.0,0.078125,notre,45.0,10.0,4.5,notredame,15.0,4.0,3.75,notredamearchitecture,15.0,1.0,15.0,nov,1.0,5.0,0.2
31117927@N03,amien,19,20,0.95,baptist,4.0,4.0,1.0,beau,3.0,2.0,1.5,buttress,4.0,4.0,1.0,cast,15.0,5.0,3.0,cathedral,15.0,85.0,0.17647058823529413,de,15.0,134.0,0.11194029850746268,dieu,3.0,2.0,1.5,figure,4.0,23.0,0.17391304347826084,firmin,6.0,1.0,6.0,france,15.0,60.0,0.25,françai,15.0,2.0,7.5,golden,2.0,11.0,0.18181818181818185,gothic,4.0,26.0,0.15384615384615385,img_2388,1.0,1.0,1.0,img_2389,1.0,1.0,1.0,img_2390,1.0,1.0,1.0,img_2391,1.0,1.0,1.0,img_2393,1.0,1.0,1.0,img_2394,1.0,1.0,1.0,img_2405,1.0,1.0,1.0,img_2406,1.0,1.0,1.0,img_2409,1.0,1.0,1.0,img_2410,1.0,1.0,1.0,img_2411,1.0,1.0,1.0,img_2444,1.0,1.0,1.0,img_2448,1.0,1.0,1.0,img_2449,1.0,1.0,1.0,img_2450,1.0,1.0,1.0,john,4.0,16.0,0.25,monument,15.0,63.0,0.2380952380952381,musée,15.0,6.0,2.5,pari,15.0,49.0,0.30612244897959184,portal,6.0,17.0,0.35294117647058826,sculpture,4.0,68.0,0.05882352941176471,st,10.0,35.0,0.2857142857142857,trumeau,11.0,2.0,5.5,virgin,2.0,9.0,0.2222222222222222,,,,,,,,
31121184@N07,archangel,2,1,2.0,bare,3.0,3.0,1.0,bearing,1.0,5.0,0.2,building,7.0,73.0,0.0958904109589041,buildingdetail,9.0,1.0,9.0,canon450dxsi,15.0,1.0,15.0,canonxsi,15.0,1.0,15.0,cathedral,28.0,85.0,0.32941176470588235,christianity,15.0,6.0,2.5,church,2.0,39.0,0.05128205128205128,churche,16.0,6.0,2.6666666666666665,cloud,1.0,22.0,0.045454545454545456,cologne,41.0,20.0,2.05,colour,3.0,9.0,0.3333333333333333,coloured,2.0,2.0,1.0,column,1.0,30.0,0.03333333333333333,consisting,2.0,5.0,0.4,created,3.0,13.0,0.2307692307692308,crypt,1.0,5.0,0.2,deaf,1.0,1.0,1.0,detail,5.0,47.0,0.10638297872340426,deus,1.0,1.0,1.0,deutschland,15.0,25.0,0.6,display,3.0,9.0,0.3333333333333333,dog,1.0,5.0,0.2,dot,2.0,2.0,1.0,europe,15.0,43.0,0.3488372093023256,germany,30.0,56.0,0.5357142857142857,glass,23.0,36.0,0.6388888888888888,god,1.0,16.0,0.0625,going,1.0,18.0,0.05555555555555555,gothic,1.0,26.0,0.038461538461538464,inscription,1.0,8.0,0.125,justapose,2.0,1.0,2.0,killed,1.0,3.0,0.3333333333333333,köln,15.0,13.0,1.1538461538461535,large,1.0,33.0,0.030303030303030307,light,17.0,50.0,0.34,love,1.0,21.0,0.047619047619047616,mayan,1.0,13.0,0.07692307692307693
31361169@N05,1978,30,5,6.0,aerialview,12.0,2.0,6.0,canada,15.0,16.0,0.9375,cn,15.0,20.0,0.75,cntower,15.0,19.0,0.7894736842105263,en.wikipedia.orgwikicn_tower,15.0,1.0,15.0,href,15.0,119.0,0.12605042016806722,http:en.wikipedia.orgwikicn_tower,15.0,2.0,7.5,kodachrome,15.0,2.0,7.5,nofollow,15.0,83.0,0.18072289156626506,ontario,30.0,11.0,2.727272727272727,rel,15.0,83.0,0.18072289156626506,toronto,30.0,20.0,1.5,tower,15.0,103.0,0.14563106796116504,ytz,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31363949@N02,1,3,53,0.05660377358490566,100,1.0,16.0,0.0625,100th,1.0,1.0,1.0,13,3.0,28.0,0.10714285714285714,14,1.0,28.0,0.03571428571428571,18,1.0,23.0,0.043478260869565216,180,1.0,1.0,1.0,1808,1.0,4.0,0.25,1850,1.0,5.0,0.2,1858,1.0,3.0,0.3333333333333333,1859,1.0,5.0,0.2,1880,1.0,4.0,0.25,1899,1.0,1.0,1.0,18991900,1.0,1.0,1.0,1900,1.0,9.0,0.1111111111111111,1904,1.0,4.0,0.25,1920,1.0,6.0,0.16666666666666666,1952,1.0,3.0,0.3333333333333333,1959,2.0,2.0,1.0,1973,1.0,2.0,0.5,1981,1.0,4.0,0.25,19th,1.0,9.0,0.1111111111111111,2,4.0,66.0,0.060606060606060615,20th,1.0,6.0,0.16666666666666666,23,1.0,16.0,0.0625,28,1.0,15.0,0.06666666666666668,292,1.0,1.0,1.0,3,1.0,59.0,0.01694915254237288,4,4.0,43.0,0.09302325581395347,6,2.0,34.0,0.05882352941176471,8,1.0,23.0,0.043478260869565216,9,1.0,20.0,0.05,abbey,2.0,11.0,0.18181818181818185,accurate,1.0,2.0,0.5,admiralty,2.0,1.0,2.0,admiraltyextension,1.0,1.0,1.0,aerial,1.0,4.0,0.25,amp,1.0,29.0,0.03448275862068965,anglepoiselamp,1.0,1.0,1.0,anniversary,1.0,9.0,0.1111111111111111
31565409@N05,429,2,1,2.0,abstract,1.0,4.0,0.25,altesmuseum,15.0,13.0,1.1538461538461535,bc,2.0,8.0,0.25,berlijn,15.0,2.0,7.5,black,1.0,23.0,0.043478260869565216,circle,1.0,3.0,0.3333333333333333,copy,2.0,8.0,0.25,deutschland,15.0,25.0,0.6,duitsland,15.0,3.0,5.0,e510,15.0,1.0,15.0,geometriegeometry,1.0,1.0,1.0,greek,2.0,16.0,0.125,herm,1.0,1.0,1.0,href,1.0,119.0,0.008403361344537815,http:www.flickriver.comphotoszeze573843321335,1.0,1.0,1.0,inscribed,1.0,6.0,0.16666666666666666,museum,15.0,67.0,0.22388059701492535,nofollow,1.0,83.0,0.012048192771084338,nominee,1.0,1.0,1.0,olympus,15.0,5.0,3.0,p8096648,1.0,1.0,1.0,p8096649,1.0,1.0,1.0,p8096652,1.0,1.0,1.0,p8096656,1.0,1.0,1.0,p8096659,1.0,1.0,1.0,p8096660,1.0,1.0,1.0,p8096661,1.0,1.0,1.0,p8096662,1.0,1.0,1.0,p8096667,1.0,1.0,1.0,p8096668,1.0,1.0,1.0,p8096669,1.0,1.0,1.0,p8096670,1.0,1.0,1.0,p8096672,1.0,1.0,1.0,p8096678,1.0,1.0,1.0,p8096679,1.0,1.0,1.0,pericle,2.0,6.0,0.3333333333333333,plato,1.0,3.0,0.3333333333333333,rel,1.0,83.0,0.012048192771084338,roman,2.0,34.0,0.05882352941176471
31915621@N04,10,2,37,0.054054054054054064,101stairborne,2.0,1.0,2.0,12,13.0,27.0,0.4814814814814815,17,2.0,28.0,0.07142857142857142,1944,15.0,4.0,3.75,2,13.0,66.0,0.19696969696969696,2.8,2.0,1.0,2.0,26,8.0,17.0,0.4705882352941176,2ndarmoureddivision,15.0,1.0,15.0,3rdarmy,15.0,1.0,15.0,50,2.0,10.0,0.2,70300vr,2.0,1.0,2.0,82ndairborne,2.0,1.0,2.0,airborne,15.0,1.0,15.0,allamerican,2.0,1.0,2.0,angovilleauplain,15.0,1.0,15.0,arromanche,15.0,1.0,15.0,azeville,15.0,1.0,15.0,batterie,15.0,1.0,15.0,bayeux,15.0,1.0,15.0,beach,15.0,16.0,0.9375,beautifully,8.0,2.0,4.0,benouville,15.0,1.0,15.0,bridgecamera,13.0,1.0,13.0,bunker,15.0,1.0,15.0,c47,15.0,1.0,15.0,caen,15.0,1.0,15.0,capdelevi,13.0,1.0,13.0,cemetery,15.0,4.0,3.75,chillin,1.0,1.0,1.0,church,15.0,39.0,0.38461538461538464,colleville,15.0,1.0,15.0,crisbecq,15.0,1.0,15.0,cross,15.0,20.0,0.75,d300,4.0,4.0,1.0,dakota,15.0,1.0,15.0,day,26.0,51.0,0.5098039215686274,dday,15.0,1.0,15.0,eglise,15.0,3.0,5.0,flag,15.0,22.0,0.6818181818181818
32029534@N00,2011,2,23,0.08695652173913042,2012,8.0,21.0,0.3809523809523809,2013,8.0,16.0,0.5,_blank,1.0,7.0,0.14285714285714285,abstract,3.0,4.0,0.75,alien,1.0,2.0,0.5,art,1.0,48.0,0.02083333333333333,artist,3.0,8.0,0.375,atrium,2.0,3.0,0.6666666666666666,award,6.0,3.0,2.0,barbie,1.0,1.0,1.0,bay,1.0,13.0,0.07692307692307693,big,1.0,32.0,0.03125,blooming,1.0,1.0,1.0,blow,1.0,3.0,0.3333333333333333,blue,1.0,28.0,0.03571428571428571,brigg,1.0,1.0,1.0,broken,1.0,2.0,0.5,center,30.0,40.0,0.75,ceramic,6.0,4.0,1.5,city,6.0,67.0,0.08955223880597014,civic,30.0,16.0,1.875,close,2.0,27.0,0.07407407407407407,concrete,3.0,9.0,0.3333333333333333,confusing,1.0,2.0,0.5,crazy,1.0,1.0,1.0,difference,2.0,2.0,1.0,downtown,1.0,21.0,0.047619047619047616,escalator,1.0,1.0,1.0,figure,2.0,23.0,0.08695652173913042,fine,1.0,4.0,0.25,flower,1.0,18.0,0.05555555555555555,francisco,30.0,20.0,1.5,fu,1.0,1.0,1.0,fun,1.0,5.0,0.2,gay,3.0,2.0,1.5,goat,1.0,3.0,0.3333333333333333,hall,5.0,38.0,0.13157894736842105,hat,1.0,6.0,0.16666666666666666,helped,1.0,7.0,0.14285714285714285
32085032@N00,angkor,30,20,1.5,angkorwat,15.0,20.0,0.75,cambodia,15.0,20.0,0.75,de.wikipedia.orgwikiangkor_wat,6.0,1.0,6.0,en.wikipedia.orgwikiangkor_wat,6.0,3.0,2.0,geo:lat13411756,1.0,1.0,1.0,geo:lat13412304,1.0,1.0,1.0,geo:lat13412492,1.0,1.0,1.0,geo:lat13412528,1.0,1.0,1.0,geo:lat13412841,2.0,1.0,2.0,geo:lon103860428,1.0,1.0,1.0,geo:lon103863394,1.0,1.0,1.0,geo:lon103864907,1.0,1.0,1.0,geo:lon103866414,1.0,1.0,1.0,geo:lon103866506,1.0,1.0,1.0,geo:lon103866656,1.0,1.0,1.0,geotagged,6.0,21.0,0.2857142857142857,href,12.0,119.0,0.10084033613445377,http:de.wikipedia.orgwikiangkor_wat,6.0,1.0,6.0,http:en.wikipedia.orgwikiangkor_wat,6.0,5.0,1.2,inside,3.0,55.0,0.054545454545454536,kambodscha,9.0,2.0,4.5,ruin,2.0,48.0,0.04166666666666666,siemreap,9.0,16.0,0.5625,temple,6.0,47.0,0.1276595744680851,wat,15.0,20.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32188688@N00,1122,1,1,1.0,1122ft342m,1.0,1.0,1.0,17,1.0,28.0,0.03571428571428571,18200mmf3556gvr,2.0,2.0,1.0,20,1.0,17.0,0.05882352941176471,2006,1.0,21.0,0.047619047619047616,2007,7.0,28.0,0.25,24mm,1.0,1.0,1.0,24mmf28d,1.0,1.0,1.0,30,1.0,20.0,0.05,342,1.0,4.0,0.25,34am,1.0,1.0,1.0,36am,1.0,1.0,1.0,4,2.0,43.0,0.04651162790697674,400,1.0,7.0,0.14285714285714285,5,1.0,41.0,0.024390243902439025,air,1.0,15.0,0.06666666666666668,area,1.0,38.0,0.02631578947368421,art,7.0,48.0,0.14583333333333334,atop,2.0,5.0,0.4,ave,2.0,3.0,0.6666666666666666,backdrop,1.0,1.0,1.0,balcony,3.0,7.0,0.42857142857142855,base,1.0,20.0,0.05,bathurst,1.0,2.0,0.5,baystreet,1.0,1.0,1.0,beach,2.0,16.0,0.125,best,1.0,24.0,0.04166666666666666,better,1.0,12.0,0.08333333333333333,birthday,1.0,5.0,0.2,bit,1.0,13.0,0.07692307692307693,blvd,1.0,3.0,0.3333333333333333,boardwalk,2.0,1.0,2.0,bridge,1.0,34.0,0.029411764705882356,building,4.0,73.0,0.0547945205479452,buildling,1.0,1.0,1.0,bulk,1.0,1.0,1.0,business,3.0,4.0,0.75,buy,1.0,3.0,0.3333333333333333,camera,9.0,26.0,0.3461538461538461
32345112@N00,02,6,10,0.6,03,10.0,9.0,1.1111111111111112,04,1.0,12.0,0.08333333333333333,06,1.0,12.0,0.08333333333333333,07,15.0,7.0,2.142857142857143,08,1.0,8.0,0.125,10,1.0,37.0,0.027027027027027032,13,6.0,28.0,0.21428571428571427,14,6.0,28.0,0.21428571428571427,15th,1.0,4.0,0.25,18,1.0,23.0,0.043478260869565216,2011,15.0,23.0,0.6521739130434783,22,4.0,18.0,0.2222222222222222,23,2.0,16.0,0.125,28,1.0,15.0,0.06666666666666668,30,1.0,20.0,0.05,32,1.0,6.0,0.16666666666666666,36,2.0,6.0,0.3333333333333333,37,1.0,5.0,0.2,40,2.0,6.0,0.3333333333333333,41,1.0,5.0,0.2,42,1.0,4.0,0.25,49,1.0,3.0,0.3333333333333333,50,2.0,10.0,0.2,51,2.0,7.0,0.2857142857142857,52,1.0,6.0,0.16666666666666666,54,1.0,4.0,0.25,56,1.0,3.0,0.3333333333333333,57,2.0,3.0,0.6666666666666666,59,1.0,3.0,0.3333333333333333,age,1.0,11.0,0.09090909090909093,amien,18.0,20.0,0.9,beautiful,1.0,23.0,0.043478260869565216,belle,15.0,3.0,5.0,building,1.0,73.0,0.0136986301369863,cathedral,18.0,85.0,0.21176470588235294,churche,1.0,6.0,0.16666666666666666,crossing,2.0,9.0,0.2222222222222222,daylight,1.0,2.0,0.5,detail,1.0,47.0,0.02127659574468085
32398343@N00,cathedral,30,85,0.35294117647058826,cologne,45.0,20.0,2.25,koln,15.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32685134@N08,angkor,45,20,2.25,angkorwat,15.0,20.0,0.75,cambodia,15.0,20.0,0.75,complex,15.0,16.0,0.9375,cybershot,15.0,1.0,15.0,digitalcamera,15.0,1.0,15.0,dsc,15.0,1.0,15.0,dscw300,15.0,1.0,15.0,en.wikipedia.orgwikiangkor_wat,15.0,3.0,5.0,hindu,30.0,11.0,2.727272727272727,href,15.0,119.0,0.12605042016806722,http:en.wikipedia.orgwikiangkor_wat,15.0,5.0,3.0,khmer,15.0,7.0,2.142857142857143,largest,30.0,25.0,1.2,monument,15.0,63.0,0.2380952380952381,nofollow,15.0,83.0,0.18072289156626506,rel,15.0,83.0,0.18072289156626506,religion,15.0,7.0,2.142857142857143,religious,30.0,12.0,2.5,religiousmonument,15.0,1.0,15.0,siemreap,15.0,16.0,0.9375,sony,15.0,5.0,3.0,sonydscw300,15.0,1.0,15.0,southeastasia,15.0,3.0,5.0,temple,30.0,47.0,0.6382978723404256,wat,30.0,20.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32762124@N00,01may07,10,1,10.0,1,14.0,53.0,0.2641509433962264,1demayo,14.0,1.0,14.0,2006,9.0,21.0,0.42857142857142855,2007,20.0,28.0,0.7142857142857143,2009,1.0,29.0,0.03448275862068965,adaywithoutimmigrant,4.0,1.0,4.0,boring,1.0,2.0,0.5,california,25.0,30.0,0.8333333333333334,christi,10.0,2.0,5.0,city,1.0,67.0,0.01492537313432836,cityhall,14.0,6.0,2.333333333333333,civiccenter,15.0,13.0,1.1538461538461535,day,32.0,51.0,0.6274509803921569,dilo,1.0,2.0,0.5,dilosept06,1.0,1.0,1.0,dopplr:explore05a1,1.0,1.0,1.0,fest,2.0,3.0,0.6666666666666666,flag,8.0,22.0,0.3636363636363637,francisco,26.0,20.0,1.3,hall,1.0,38.0,0.02631578947368421,immigrant,18.0,2.0,9.0,immigrantmarch,4.0,1.0,4.0,immigrantrally,4.0,1.0,4.0,immigration,34.0,1.0,34.0,immigrationmarch,10.0,1.0,10.0,immigrationprotest,10.0,1.0,10.0,immigrationrally,10.0,1.0,10.0,international,14.0,8.0,1.75,internationalworkersday,14.0,1.0,14.0,love,3.0,21.0,0.14285714285714285,lovefest,1.0,4.0,0.25,loveparade,1.0,2.0,0.5,lovevolution,2.0,2.0,1.0,march,18.0,17.0,1.0588235294117647,may0107,10.0,1.0,10.0,may1,14.0,1.0,14.0,mayday,14.0,1.0,14.0,morale,1.0,1.0,1.0,parade,2.0,4.0,0.5
32884031@N07,arc,15,22,0.6818181818181818,arc_de_triomphe_008,1.0,1.0,1.0,arc_de_triomphe_009,1.0,1.0,1.0,arc_de_triomphe_017,1.0,1.0,1.0,arc_de_triomphe_025,1.0,1.0,1.0,arc_de_triomphe_032,1.0,1.0,1.0,arc_de_triomphe_035,1.0,1.0,1.0,arc_de_triomphe_050,1.0,1.0,1.0,arc_de_triomphe_051,1.0,1.0,1.0,arc_de_triomphe_053,1.0,1.0,1.0,arc_de_triomphe_054,1.0,1.0,1.0,arc_de_triomphe_056,1.0,1.0,1.0,arc_de_triomphe_058,1.0,1.0,1.0,arc_de_triomphe_061,1.0,1.0,1.0,arc_de_triomphe_067,1.0,1.0,1.0,arc_de_triomphe_073,1.0,1.0,1.0,arcdetriomphe,15.0,17.0,0.8823529411764706,de,15.0,134.0,0.11194029850746268,napoléon,15.0,4.0,3.75,pari,15.0,49.0,0.30612244897959184,soldatinconnu,15.0,1.0,15.0,triomphe,15.0,21.0,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32934461@N00,cn,15,20,0.75,cntower,15.0,19.0,0.7894736842105263,toronto,15.0,20.0,0.75,tower,15.0,103.0,0.14563106796116504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
